transaction_id,date,time,product_id,product_name,category,quantity_sold,unit_price,unit_type,current_stock,reorder_point,is_payday_period,promo_flag,remarks
TXN-08782,2/10/2026,12:10,P014,Piattos Cheese 40g,"Snacks, Biscuits & Sweets",10,18,Pack,128,60,0,0,Regular sale
TXN-08783,2/10/2026,12:45,P007,Lucky Me Pancit Canton,"Noodles, Pasta & Canned Goods",8,17,Pack,469,75,0,0,Regular sale
TXN-08784,2/10/2026,12:45,P039,Eden Cheese 160g,"Eggs, Chilled & Frozen Items",3,68,Pack,109,20,0,0,Regular sale
TXN-08785,2/10/2026,14:40,P024,Sprite 1.5L,Drinks & Powdered Beverages,3,75,Bottle,64,30,0,0,Regular sale
TXN-08786,2/10/2026,14:40,P036,Gardenia Tasty Bread,Bread & Bakery,2,78,Loaf,32,18,0,0,Regular sale
TXN-08787,2/10/2026,15:00,P022,Mineral Water 500ml,Drinks & Powdered Beverages,8,12,Bottle,374,80,0,0,Regular sale
TXN-08788,2/10/2026,15:00,P048,GCash Cash-In Service,Mobile Load & Digital Services,1,10,Service,1924,120,0,0,Regular sale
TXN-08789,2/10/2026,15:05,P023,Coca-Cola 1.5L,Drinks & Powdered Beverages,4,75,Bottle,56,35,0,0,Regular sale
TXN-08790,2/10/2026,15:05,P032,Cooking Oil 250ml,"Condiments, Sauces & Cooking Needs",6,38,Bottle,98,30,0,0,Regular sale
TXN-08791,2/10/2026,15:10,P010,Century Tuna 180g,"Noodles, Pasta & Canned Goods",1,43,Can,83,30,0,0,Regular sale
TXN-08792,2/10/2026,15:10,P021,Rebisco Crackers,"Snacks, Biscuits & Sweets",6,8,Pack,66,35,0,0,Regular sale
TXN-08793,2/10/2026,15:20,P028,Tang Orange Sachet,Drinks & Powdered Beverages,5,20,Sachet,103,30,0,0,Regular sale
TXN-08794,2/10/2026,15:35,P029,Rice per Kilo,Rice & Staples,2,48,Kilo,464,80,0,0,Regular sale
TXN-08795,2/10/2026,16:05,P034,Datu Puti Vinegar 350ml,"Condiments, Sauces & Cooking Needs",2,18,Bottle,140,25,0,0,Regular sale
TXN-08796,2/10/2026,16:40,P040,Ariel Detergent Sachet,Laundry & Cleaning,8,8,Sachet,366,55,0,0,Regular sale
TXN-08797,2/10/2026,16:55,P009,Mega Sardines 155g,"Noodles, Pasta & Canned Goods",5,23,Can,76,45,0,0,Regular sale
TXN-08798,2/10/2026,17:25,P002,Nescafe Classic Sachet,Coffee & Breakfast Items,8,8,Sachet,214,45,0,0,Regular sale
TXN-08799,2/10/2026,18:05,P025,Royal Tru-Orange 1.5L,Drinks & Powdered Beverages,1,75,Bottle,55,25,0,0,Regular sale
TXN-08800,2/10/2026,18:25,P033,Silver Swan Soy Sauce,"Condiments, Sauces & Cooking Needs",4,23,Bottle,172,30,0,0,Regular sale
TXN-08801,2/10/2026,18:50,P004,Bear Brand Powdered Milk,Coffee & Breakfast Items,6,13,Sachet,96,40,0,0,Regular sale
TXN-08802,2/10/2026,18:55,P020,Chippy BBQ 27g,"Snacks, Biscuits & Sweets",12,8,Pack,126,45,0,0,Regular sale
TXN-08803,2/10/2026,18:55,P042,Joy Dishwashing Sachet,Laundry & Cleaning,6,8,Sachet,164,40,0,0,Regular sale
TXN-08804,2/10/2026,19:00,P046,Palmolive Shampoo Sachet,Personal Care,8,7,Sachet,49,40,0,0,Regular sale
TXN-08805,2/10/2026,19:15,P047,Mobile Load 50,Mobile Load & Digital Services,6,50,Load,1678,120,0,0,Regular sale
TXN-08806,2/10/2026,19:25,P019,Oishi Prawn Crackers,"Snacks, Biscuits & Sweets",7,8,Pack,97,45,0,0,Regular sale
TXN-08807,2/10/2026,19:30,P045,Colgate Sachet,Personal Care,6,7,Sachet,44,35,0,0,Regular sale
TXN-08808,2/11/2026,8:35,P010,Century Tuna 180g,"Noodles, Pasta & Canned Goods",3,43,Can,80,30,0,0,Regular sale
TXN-08809,2/11/2026,9:25,P022,Mineral Water 500ml,Drinks & Powdered Beverages,12,12,Bottle,362,80,0,0,Regular sale
TXN-08810,2/11/2026,10:30,P046,Palmolive Shampoo Sachet,Personal Care,6,7,Sachet,43,40,0,0,Regular sale
TXN-08811,2/11/2026,11:10,P029,Rice per Kilo,Rice & Staples,5,48,Kilo,459,80,0,0,Regular sale
TXN-08812,2/11/2026,11:50,P016,Cloud 9 Classic,"Snacks, Biscuits & Sweets",7,10,Piece,229,50,0,0,Regular sale
TXN-08813,2/11/2026,11:50,P019,Oishi Prawn Crackers,"Snacks, Biscuits & Sweets",7,8,Pack,90,45,0,0,Regular sale
TXN-08814,2/11/2026,12:05,P028,Tang Orange Sachet,Drinks & Powdered Beverages,5,20,Sachet,98,30,0,0,Regular sale
TXN-08815,2/11/2026,12:40,P006,Energen Vanilla Sachet,Coffee & Breakfast Items,7,10,Sachet,111,35,0,0,Regular sale
TXN-08816,2/11/2026,12:45,P037,Egg Medium,"Eggs, Chilled & Frozen Items",11,9,Piece,338,90,0,0,Regular sale
TXN-08817,2/11/2026,12:50,P042,Joy Dishwashing Sachet,Laundry & Cleaning,7,8,Sachet,157,40,0,0,Regular sale
TXN-08818,2/11/2026,13:05,P018,Fudgee Barr Chocolate,"Snacks, Biscuits & Sweets",8,10,Piece,225,45,0,0,Regular sale
TXN-08819,2/11/2026,13:15,P033,Silver Swan Soy Sauce,"Condiments, Sauces & Cooking Needs",1,23,Bottle,171,30,0,0,Regular sale
TXN-08820,2/11/2026,13:15,P047,Mobile Load 50,Mobile Load & Digital Services,2,50,Load,1678,120,0,0,Regular sale
TXN-08821,2/11/2026,13:25,P032,Cooking Oil 250ml,"Condiments, Sauces & Cooking Needs",5,38,Bottle,93,30,0,0,Regular sale
TXN-08822,2/11/2026,14:45,P048,GCash Cash-In Service,Mobile Load & Digital Services,1,10,Service,1924,120,0,0,Regular sale
TXN-08823,2/11/2026,15:00,P034,Datu Puti Vinegar 350ml,"Condiments, Sauces & Cooking Needs",3,18,Bottle,137,25,0,0,Regular sale
TXN-08824,2/11/2026,15:25,P031,White Sugar 1/2 Kilo,Rice & Staples,4,38,Pack,184,35,0,0,Regular sale
TXN-08825,2/11/2026,15:40,P041,Surf Detergent Sachet,Laundry & Cleaning,6,7,Sachet,427,55,0,0,Regular sale
TXN-08826,2/11/2026,16:10,P011,555 Tuna Afritada 155g,"Noodles, Pasta & Canned Goods",5,32,Can,163,25,0,0,Regular sale
TXN-08827,2/11/2026,16:15,P021,Rebisco Crackers,"Snacks, Biscuits & Sweets",4,8,Pack,62,35,0,0,Regular sale
TXN-08828,2/11/2026,16:20,P025,Royal Tru-Orange 1.5L,Drinks & Powdered Beverages,3,75,Bottle,52,25,0,0,Regular sale
TXN-08829,2/11/2026,16:25,P039,Eden Cheese 160g,"Eggs, Chilled & Frozen Items",4,68,Pack,105,20,0,0,Regular sale
TXN-08830,2/11/2026,17:10,P024,Sprite 1.5L,Drinks & Powdered Beverages,6,75,Bottle,58,30,0,0,Regular sale
TXN-08831,2/11/2026,17:10,P040,Ariel Detergent Sachet,Laundry & Cleaning,6,8,Sachet,360,55,0,0,Regular sale
TXN-08832,2/11/2026,17:20,P012,Argentina Corned Beef 150g,"Noodles, Pasta & Canned Goods",3,39,Can,79,30,0,0,Regular sale
TXN-08833,2/11/2026,17:50,P005,Great Taste White Sachet,Coffee & Breakfast Items,9,12,Sachet,165,50,0,0,Regular sale
TXN-08834,2/11/2026,17:50,P020,Chippy BBQ 27g,"Snacks, Biscuits & Sweets",5,8,Pack,121,45,0,0,Regular sale
TXN-08835,2/11/2026,17:50,P035,Magic Sarap Sachet,"Condiments, Sauces & Cooking Needs",9,5,Sachet,252,50,0,0,Regular sale
TXN-08836,2/11/2026,17:50,P044,Safeguard Soap 60g,Personal Care,7,28,Piece,200,35,0,0,Regular sale
TXN-08837,2/11/2026,18:10,P007,Lucky Me Pancit Canton,"Noodles, Pasta & Canned Goods",5,17,Pack,464,75,0,0,Regular sale
TXN-08838,2/11/2026,18:20,P017,SkyFlakes Crackers,"Snacks, Biscuits & Sweets",2,9,Pack,142,40,0,0,Regular sale
TXN-08839,2/11/2026,18:20,P043,Zonrox Bleach 250ml,Laundry & Cleaning,2,22,Bottle,114,25,0,0,Regular sale
TXN-08840,2/11/2026,18:40,P027,Zesto Orange 200ml,Drinks & Powdered Beverages,3,12,Pack,255,45,0,0,Regular sale
TXN-08841,2/11/2026,18:50,P009,Mega Sardines 155g,"Noodles, Pasta & Canned Goods",6,23,Can,70,45,0,0,Regular sale
TXN-08842,2/11/2026,19:00,P003,Milo Sachet 24g,Coffee & Breakfast Items,2,12,Sachet,193,45,0,0,Regular sale
TXN-08843,2/12/2026,9:00,P004,Bear Brand Powdered Milk,Coffee & Breakfast Items,3,13,Sachet,93,40,0,0,Regular sale
TXN-08844,2/12/2026,9:35,P050,Ballpen Black,School & Office Supplies,2,10,Piece,191,25,0,0,Regular sale
TXN-08845,2/12/2026,9:50,P014,Piattos Cheese 40g,"Snacks, Biscuits & Sweets",3,18,Pack,125,60,0,0,Regular sale
TXN-08846,2/12/2026,10:10,P031,White Sugar 1/2 Kilo,Rice & Staples,1,38,Pack,183,35,0,0,Regular sale
TXN-08847,2/12/2026,10:10,P036,Gardenia Tasty Bread,Bread & Bakery,2,78,Loaf,30,18,0,0,Regular sale
TXN-08848,2/12/2026,10:20,P013,UFC Spaghetti Sauce 250g,"Noodles, Pasta & Canned Goods",1,28,Pack,89,25,0,0,Regular sale
TXN-08849,2/12/2026,10:50,P047,Mobile Load 50,Mobile Load & Digital Services,7,50,Load,1678,120,0,0,Regular sale
TXN-08850,2/12/2026,11:05,P001,Kopiko Blanca Sachet,Coffee & Breakfast Items,5,13,Sachet,255,55,0,0,Regular sale
TXN-08851,2/12/2026,11:40,P027,Zesto Orange 200ml,Drinks & Powdered Beverages,3,12,Pack,252,45,0,0,Regular sale
TXN-08852,2/12/2026,12:05,P010,Century Tuna 180g,"Noodles, Pasta & Canned Goods",3,43,Can,77,30,0,0,Regular sale
TXN-08853,2/12/2026,12:25,P048,GCash Cash-In Service,Mobile Load & Digital Services,9,10,Service,1924,120,0,0,Regular sale
TXN-08854,2/12/2026,12:45,P041,Surf Detergent Sachet,Laundry & Cleaning,5,7,Sachet,422,55,0,0,Regular sale
TXN-08855,2/12/2026,12:50,P016,Cloud 9 Classic,"Snacks, Biscuits & Sweets",7,10,Piece,222,50,0,0,Regular sale
TXN-08856,2/12/2026,13:00,P023,Coca-Cola 1.5L,Drinks & Powdered Beverages,2,75,Bottle,54,35,0,0,Regular sale
TXN-08857,2/12/2026,13:35,P028,Tang Orange Sachet,Drinks & Powdered Beverages,3,20,Sachet,95,30,0,0,Regular sale
TXN-08858,2/12/2026,13:55,P046,Palmolive Shampoo Sachet,Personal Care,4,7,Sachet,39,40,0,0,Regular sale
TXN-08859,2/12/2026,14:50,P017,SkyFlakes Crackers,"Snacks, Biscuits & Sweets",5,9,Pack,137,40,0,0,Regular sale
TXN-08860,2/12/2026,15:25,P005,Great Taste White Sachet,Coffee & Breakfast Items,11,12,Sachet,154,50,0,0,Regular sale
TXN-08861,2/12/2026,15:40,P029,Rice per Kilo,Rice & Staples,10,48,Kilo,449,80,0,0,Regular sale
TXN-08862,2/12/2026,15:50,P043,Zonrox Bleach 250ml,Laundry & Cleaning,3,22,Bottle,111,25,0,0,Regular sale
TXN-08863,2/12/2026,16:10,P002,Nescafe Classic Sachet,Coffee & Breakfast Items,4,8,Sachet,210,45,0,0,Regular sale
TXN-08864,2/12/2026,16:35,P038,Tender Juicy Hotdog 250g,"Eggs, Chilled & Frozen Items",2,75,Pack,40,18,0,0,Regular sale
TXN-08865,2/12/2026,17:05,P045,Colgate Sachet,Personal Care,4,7,Sachet,40,35,0,0,Regular sale
TXN-08866,2/12/2026,17:45,P044,Safeguard Soap 60g,Personal Care,5,28,Piece,195,35,0,0,Regular sale
TXN-08867,2/12/2026,18:00,P008,Lucky Me Beef Noodles,"Noodles, Pasta & Canned Goods",7,11,Pack,306,55,0,0,Regular sale
TXN-08868,2/12/2026,18:15,P009,Mega Sardines 155g,"Noodles, Pasta & Canned Goods",9,23,Can,61,45,0,0,Regular sale
TXN-08869,2/12/2026,18:30,P007,Lucky Me Pancit Canton,"Noodles, Pasta & Canned Goods",8,17,Pack,456,75,0,0,Regular sale
TXN-08870,2/12/2026,18:30,P037,Egg Medium,"Eggs, Chilled & Frozen Items",6,9,Piece,332,90,0,0,Regular sale
TXN-08871,2/12/2026,18:35,P003,Milo Sachet 24g,Coffee & Breakfast Items,4,12,Sachet,189,45,0,0,Regular sale
TXN-08872,2/12/2026,18:50,P020,Chippy BBQ 27g,"Snacks, Biscuits & Sweets",7,8,Pack,114,45,0,0,Regular sale
TXN-08873,2/12/2026,18:55,P034,Datu Puti Vinegar 350ml,"Condiments, Sauces & Cooking Needs",5,18,Bottle,132,25,0,0,Regular sale
TXN-08874,2/12/2026,19:20,P018,Fudgee Barr Chocolate,"Snacks, Biscuits & Sweets",3,10,Piece,222,45,0,0,Regular sale
TXN-08875,2/12/2026,19:40,P006,Energen Vanilla Sachet,Coffee & Breakfast Items,4,10,Sachet,107,35,0,0,Regular sale
TXN-08876,2/12/2026,19:45,P024,Sprite 1.5L,Drinks & Powdered Beverages,3,75,Bottle,55,30,0,0,Regular sale
TXN-08877,2/12/2026,20:00,P032,Cooking Oil 250ml,"Condiments, Sauces & Cooking Needs",5,38,Bottle,88,30,0,0,Regular sale
TXN-08878,2/12/2026,20:05,P015,Nova Multigrain Snack 40g,"Snacks, Biscuits & Sweets",4,18,Pack,133,45,0,0,Regular sale
TXN-08879,2/12/2026,20:15,P019,Oishi Prawn Crackers,"Snacks, Biscuits & Sweets",4,8,Pack,86,45,0,0,Regular sale
TXN-08880,2/12/2026,20:20,P022,Mineral Water 500ml,Drinks & Powdered Beverages,12,12,Bottle,350,80,0,0,Regular sale
TXN-08881,2/12/2026,20:30,P033,Silver Swan Soy Sauce,"Condiments, Sauces & Cooking Needs",7,23,Bottle,164,30,0,0,Regular sale
TXN-08882,2/13/2026,8:40,P014,Piattos Cheese 40g,"Snacks, Biscuits & Sweets",6,18,Pack,119,60,0,0,Regular sale
TXN-08883,2/13/2026,8:45,P042,Joy Dishwashing Sachet,Laundry & Cleaning,6,8,Sachet,151,40,0,0,Regular sale
TXN-08884,2/13/2026,8:55,P037,Egg Medium,"Eggs, Chilled & Frozen Items",3,9,Piece,329,90,0,0,Regular sale
TXN-08885,2/13/2026,10:00,P005,Great Taste White Sachet,Coffee & Breakfast Items,8,12,Sachet,146,50,0,0,Regular sale
TXN-08886,2/13/2026,10:10,P010,Century Tuna 180g,"Noodles, Pasta & Canned Goods",1,43,Can,76,30,0,0,Regular sale
TXN-08887,2/13/2026,10:10,P027,Zesto Orange 200ml,Drinks & Powdered Beverages,2,12,Pack,250,45,0,0,Regular sale
TXN-08888,2/13/2026,10:25,P038,Tender Juicy Hotdog 250g,"Eggs, Chilled & Frozen Items",4,75,Pack,36,18,0,0,Regular sale
TXN-08889,2/13/2026,10:30,P001,Kopiko Blanca Sachet,Coffee & Breakfast Items,9,13,Sachet,246,55,0,0,Regular sale
TXN-08890,2/13/2026,11:10,P043,Zonrox Bleach 250ml,Laundry & Cleaning,2,22,Bottle,109,25,0,0,Regular sale
TXN-08891,2/13/2026,11:20,P035,Magic Sarap Sachet,"Condiments, Sauces & Cooking Needs",5,5,Sachet,247,50,0,0,Regular sale
TXN-08892,2/13/2026,11:45,P045,Colgate Sachet,Personal Care,3,7,Sachet,37,35,0,0,Regular sale
TXN-08893,2/13/2026,12:35,P020,Chippy BBQ 27g,"Snacks, Biscuits & Sweets",7,8,Pack,107,45,0,0,Regular sale
TXN-08894,2/13/2026,12:55,P015,Nova Multigrain Snack 40g,"Snacks, Biscuits & Sweets",4,18,Pack,129,45,0,0,Regular sale
TXN-08895,2/13/2026,13:25,P003,Milo Sachet 24g,Coffee & Breakfast Items,12,12,Sachet,177,45,0,0,Regular sale
TXN-08896,2/13/2026,13:35,P048,GCash Cash-In Service,Mobile Load & Digital Services,4,10,Service,1924,120,0,0,Regular sale
TXN-08897,2/13/2026,14:55,P004,Bear Brand Powdered Milk,Coffee & Breakfast Items,7,13,Sachet,86,40,0,0,Regular sale
TXN-08898,2/13/2026,15:05,P026,C2 Green Tea 355ml,Drinks & Powdered Beverages,3,20,Bottle,131,35,0,0,Regular sale
TXN-08899,2/13/2026,15:05,P049,Face Mask 5pcs,Personal Care,2,20,Pack,121,20,0,0,Regular sale
TXN-08900,2/13/2026,15:10,P044,Safeguard Soap 60g,Personal Care,7,28,Piece,188,35,0,0,Regular sale
TXN-08901,2/13/2026,15:35,P046,Palmolive Shampoo Sachet,Personal Care,7,7,Sachet,229,40,0,0,Regular sale
TXN-08902,2/13/2026,15:40,P018,Fudgee Barr Chocolate,"Snacks, Biscuits & Sweets",6,10,Piece,216,45,0,0,Regular sale
TXN-08903,2/13/2026,15:40,P021,Rebisco Crackers,"Snacks, Biscuits & Sweets",3,8,Pack,59,35,0,0,Regular sale
TXN-08904,2/13/2026,15:45,P029,Rice per Kilo,Rice & Staples,10,48,Kilo,439,80,0,0,Regular sale
TXN-08905,2/13/2026,15:45,P040,Ariel Detergent Sachet,Laundry & Cleaning,8,8,Sachet,352,55,0,0,Regular sale
TXN-08906,2/13/2026,16:25,P019,Oishi Prawn Crackers,"Snacks, Biscuits & Sweets",5,8,Pack,81,45,0,0,Regular sale
TXN-08907,2/13/2026,18:05,P041,Surf Detergent Sachet,Laundry & Cleaning,12,7,Sachet,410,55,0,0,Regular sale
TXN-08908,2/13/2026,18:10,P028,Tang Orange Sachet,Drinks & Powdered Beverages,12,20,Sachet,83,30,0,0,Regular sale
TXN-08909,2/13/2026,18:15,P024,Sprite 1.5L,Drinks & Powdered Beverages,3,75,Bottle,52,30,0,0,Regular sale
TXN-08910,2/13/2026,18:30,P031,White Sugar 1/2 Kilo,Rice & Staples,4,38,Pack,179,35,0,0,Regular sale
TXN-08911,2/13/2026,18:35,P016,Cloud 9 Classic,"Snacks, Biscuits & Sweets",7,10,Piece,215,50,0,0,Regular sale
TXN-08912,2/13/2026,18:50,P011,555 Tuna Afritada 155g,"Noodles, Pasta & Canned Goods",4,32,Can,159,25,0,0,Regular sale
TXN-08913,2/13/2026,19:20,P002,Nescafe Classic Sachet,Coffee & Breakfast Items,7,8,Sachet,203,45,0,0,Regular sale
TXN-08914,2/13/2026,19:40,P008,Lucky Me Beef Noodles,"Noodles, Pasta & Canned Goods",4,11,Pack,302,55,0,0,Regular sale
TXN-08915,2/13/2026,19:50,P012,Argentina Corned Beef 150g,"Noodles, Pasta & Canned Goods",4,39,Can,75,30,0,0,Regular sale
TXN-08916,2/13/2026,19:50,P030,Brown Sugar 1/2 Kilo,Rice & Staples,4,36,Pack,217,35,0,0,Regular sale
TXN-08917,2/13/2026,19:55,P013,UFC Spaghetti Sauce 250g,"Noodles, Pasta & Canned Goods",2,28,Pack,87,25,0,0,Regular sale
TXN-08918,2/14/2026,8:35,P018,Fudgee Barr Chocolate,"Snacks, Biscuits & Sweets",5,10,Piece,211,45,1,0,Payday demand
TXN-08919,2/14/2026,10:00,P039,Eden Cheese 160g,"Eggs, Chilled & Frozen Items",1,68,Pack,104,20,1,0,Payday demand
TXN-08920,2/14/2026,10:00,P044,Safeguard Soap 60g,Personal Care,3,28,Piece,185,35,1,0,Payday demand
TXN-08921,2/14/2026,10:10,P048,GCash Cash-In Service,Mobile Load & Digital Services,2,10,Service,1924,120,1,0,Payday demand
TXN-08922,2/14/2026,10:20,P038,Tender Juicy Hotdog 250g,"Eggs, Chilled & Frozen Items",5,75,Pack,31,18,1,0,Payday demand
TXN-08923,2/14/2026,10:50,P019,Oishi Prawn Crackers,"Snacks, Biscuits & Sweets",4,8,Pack,77,45,1,0,Payday demand
TXN-08924,2/14/2026,10:55,P021,Rebisco Crackers,"Snacks, Biscuits & Sweets",5,8,Pack,54,35,1,0,Payday demand
TXN-08925,2/14/2026,11:55,P014,Piattos Cheese 40g,"Snacks, Biscuits & Sweets",12,18,Pack,107,60,1,0,Payday demand
TXN-08926,2/14/2026,12:05,P007,Lucky Me Pancit Canton,"Noodles, Pasta & Canned Goods",9,17,Pack,447,75,1,0,Payday demand
TXN-08927,2/14/2026,12:10,P026,C2 Green Tea 355ml,Drinks & Powdered Beverages,7,20,Bottle,124,35,1,0,Payday demand
TXN-08928,2/14/2026,12:55,P001,Kopiko Blanca Sachet,Coffee & Breakfast Items,14,13,Sachet,232,55,1,0,Payday demand
TXN-08929,2/14/2026,13:00,P017,SkyFlakes Crackers,"Snacks, Biscuits & Sweets",5,9,Pack,132,40,1,0,Payday demand
TXN-08930,2/14/2026,13:15,P028,Tang Orange Sachet,Drinks & Powdered Beverages,6,20,Sachet,77,30,1,0,Payday demand
TXN-08931,2/14/2026,13:40,P042,Joy Dishwashing Sachet,Laundry & Cleaning,6,8,Sachet,145,40,1,0,Payday demand
TXN-08932,2/14/2026,13:40,P049,Face Mask 5pcs,Personal Care,2,20,Pack,119,20,1,0,Payday demand
TXN-08933,2/14/2026,14:00,P006,Energen Vanilla Sachet,Coffee & Breakfast Items,6,10,Sachet,101,35,1,0,Payday demand
TXN-08934,2/14/2026,14:05,P033,Silver Swan Soy Sauce,"Condiments, Sauces & Cooking Needs",2,23,Bottle,162,30,1,0,Payday demand
TXN-08935,2/14/2026,14:10,P002,Nescafe Classic Sachet,Coffee & Breakfast Items,7,8,Sachet,196,45,1,0,Payday demand
TXN-08936,2/14/2026,14:50,P023,Coca-Cola 1.5L,Drinks & Powdered Beverages,7,75,Bottle,47,35,1,0,Payday demand
TXN-08937,2/14/2026,15:20,P020,Chippy BBQ 27g,"Snacks, Biscuits & Sweets",6,8,Pack,101,45,1,0,Payday demand
TXN-08938,2/14/2026,15:45,P013,UFC Spaghetti Sauce 250g,"Noodles, Pasta & Canned Goods",2,28,Pack,85,25,1,0,Payday demand
TXN-08939,2/14/2026,16:00,P047,Mobile Load 50,Mobile Load & Digital Services,3,50,Load,1678,120,1,0,Payday demand
TXN-08940,2/14/2026,17:20,P010,Century Tuna 180g,"Noodles, Pasta & Canned Goods",5,43,Can,71,30,1,0,Payday demand
TXN-08941,2/14/2026,17:20,P040,Ariel Detergent Sachet,Laundry & Cleaning,7,8,Sachet,345,55,1,0,Payday demand
TXN-08942,2/14/2026,17:40,P030,Brown Sugar 1/2 Kilo,Rice & Staples,2,36,Pack,215,35,1,0,Payday demand
TXN-08943,2/14/2026,17:55,P032,Cooking Oil 250ml,"Condiments, Sauces & Cooking Needs",3,38,Bottle,85,30,1,0,Payday demand
TXN-08944,2/14/2026,18:05,P011,555 Tuna Afritada 155g,"Noodles, Pasta & Canned Goods",1,32,Can,158,25,1,0,Payday demand
TXN-08945,2/14/2026,18:25,P003,Milo Sachet 24g,Coffee & Breakfast Items,8,12,Sachet,169,45,1,0,Payday demand
TXN-08946,2/14/2026,18:40,P015,Nova Multigrain Snack 40g,"Snacks, Biscuits & Sweets",9,18,Pack,120,45,1,0,Payday demand
TXN-08947,2/14/2026,18:45,P008,Lucky Me Beef Noodles,"Noodles, Pasta & Canned Goods",5,11,Pack,297,55,1,0,Payday demand
TXN-08948,2/14/2026,18:50,P027,Zesto Orange 200ml,Drinks & Powdered Beverages,4,12,Pack,246,45,1,0,Payday demand
TXN-08949,2/14/2026,18:50,P041,Surf Detergent Sachet,Laundry & Cleaning,14,7,Sachet,396,55,1,1,Payday promo demand
TXN-08950,2/14/2026,18:55,P043,Zonrox Bleach 250ml,Laundry & Cleaning,2,22,Bottle,107,25,1,0,Payday demand
TXN-08951,2/14/2026,19:00,P022,Mineral Water 500ml,Drinks & Powdered Beverages,6,12,Bottle,344,80,1,0,Payday demand
TXN-08952,2/14/2026,19:10,P024,Sprite 1.5L,Drinks & Powdered Beverages,5,75,Bottle,47,30,1,0,Payday demand
TXN-08953,2/14/2026,19:35,P005,Great Taste White Sachet,Coffee & Breakfast Items,6,12,Sachet,140,50,1,0,Payday demand
TXN-08954,2/14/2026,19:35,P035,Magic Sarap Sachet,"Condiments, Sauces & Cooking Needs",5,5,Sachet,242,50,1,0,Payday demand
TXN-08955,2/14/2026,19:40,P029,Rice per Kilo,Rice & Staples,3,48,Kilo,436,80,1,0,Payday demand
TXN-08956,2/14/2026,19:45,P016,Cloud 9 Classic,"Snacks, Biscuits & Sweets",7,10,Piece,208,50,1,0,Payday demand
TXN-08957,2/14/2026,19:50,P012,Argentina Corned Beef 150g,"Noodles, Pasta & Canned Goods",6,39,Can,69,30,1,0,Payday demand
TXN-08958,2/14/2026,20:20,P034,Datu Puti Vinegar 350ml,"Condiments, Sauces & Cooking Needs",1,18,Bottle,131,25,1,0,Payday demand
TXN-08959,2/15/2026,9:35,P044,Safeguard Soap 60g,Personal Care,5,28,Piece,180,35,1,0,Payday demand
TXN-08960,2/15/2026,10:10,P042,Joy Dishwashing Sachet,Laundry & Cleaning,4,8,Sachet,141,40,1,0,Payday demand
TXN-08961,2/15/2026,10:20,P016,Cloud 9 Classic,"Snacks, Biscuits & Sweets",7,10,Piece,201,50,1,0,Payday demand
TXN-08962,2/15/2026,10:25,P001,Kopiko Blanca Sachet,Coffee & Breakfast Items,17,13,Sachet,215,55,1,1,Payday promo demand
TXN-08963,2/15/2026,11:25,P004,Bear Brand Powdered Milk,Coffee & Breakfast Items,6,13,Sachet,80,40,1,0,Payday demand
TXN-08964,2/15/2026,12:10,P050,Ballpen Black,School & Office Supplies,4,10,Piece,187,25,1,0,Payday demand
TXN-08965,2/15/2026,12:20,P002,Nescafe Classic Sachet,Coffee & Breakfast Items,4,8,Sachet,192,45,1,0,Payday demand
TXN-08966,2/15/2026,12:25,P032,Cooking Oil 250ml,"Condiments, Sauces & Cooking Needs",3,38,Bottle,82,30,1,0,Payday demand
TXN-08967,2/15/2026,12:30,P036,Gardenia Tasty Bread,Bread & Bakery,3,78,Loaf,27,18,1,0,Payday demand
TXN-08968,2/15/2026,13:50,P009,Mega Sardines 155g,"Noodles, Pasta & Canned Goods",5,23,Can,56,45,1,0,Payday demand
TXN-08969,2/15/2026,14:15,P033,Silver Swan Soy Sauce,"Condiments, Sauces & Cooking Needs",4,23,Bottle,158,30,1,0,Payday demand
TXN-08970,2/15/2026,14:55,P047,Mobile Load 50,Mobile Load & Digital Services,4,50,Load,1678,120,1,0,Payday demand
TXN-08971,2/15/2026,15:05,P021,Rebisco Crackers,"Snacks, Biscuits & Sweets",5,8,Pack,49,35,1,0,Payday demand
TXN-08972,2/15/2026,15:20,P025,Royal Tru-Orange 1.5L,Drinks & Powdered Beverages,1,75,Bottle,51,25,1,0,Payday demand
TXN-08973,2/15/2026,15:20,P029,Rice per Kilo,Rice & Staples,7,48,Kilo,429,80,1,0,Payday demand
TXN-08974,2/15/2026,15:30,P018,Fudgee Barr Chocolate,"Snacks, Biscuits & Sweets",2,10,Piece,209,45,1,0,Payday demand
TXN-08975,2/15/2026,16:00,P019,Oishi Prawn Crackers,"Snacks, Biscuits & Sweets",3,8,Pack,74,45,1,0,Payday demand
TXN-08976,2/15/2026,16:00,P046,Palmolive Shampoo Sachet,Personal Care,4,7,Sachet,225,40,1,0,Payday demand
TXN-08977,2/15/2026,16:10,P015,Nova Multigrain Snack 40g,"Snacks, Biscuits & Sweets",3,18,Pack,117,45,1,0,Payday demand
TXN-08978,2/15/2026,16:55,P003,Milo Sachet 24g,Coffee & Breakfast Items,1,12,Sachet,168,45,1,0,Payday demand
TXN-08979,2/15/2026,17:05,P030,Brown Sugar 1/2 Kilo,Rice & Staples,4,36,Pack,211,35,1,0,Payday demand
TXN-08980,2/15/2026,17:20,P006,Energen Vanilla Sachet,Coffee & Breakfast Items,5,10,Sachet,96,35,1,0,Payday demand
